fila_xlsx,persona_id,vinculacion_id,contrato_id,empresa_id,contrato_cargo_id,tipo_vinculacion_id,fecha_inicio,fecha_fin,estado_vinculacion,cobertura_asignacion_id,focalizacion_final_id,asignacion_laboral_id,ubicacion_laboral_id,presentacion_licitacion_id,perfil_licitacion_id,condicion_economica_id,valor,condicion_vigencia_desde,condicion_vigencia_hasta,tipo_documento_id,tipo_documento_codigo
506,1054,1289,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1033,633,,,,,,,,,1,CEDULA
507,1055,1290,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1034,615,,,,,,,,,1,CEDULA
508,1056,1291,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1035,631,,,,,,,,,1,CEDULA
509,1057,1292,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
510,1058,1293,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1036,613,,,,,,,,,1,CEDULA
511,1059,1294,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1037,632,,,,,,,,,1,CEDULA
512,1060,1295,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1038,640,,,,,,,,,1,CEDULA
513,1061,1296,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1039,637,,,,,,,,,1,CEDULA
514,1062,1297,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1040,632,,,,,,,,,1,CEDULA
515,1063,1298,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1041,634,,,,,,,,,1,CEDULA
516,1064,1299,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1042,637,,,,,,,,,1,CEDULA
517,1065,1300,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1043,630,,,,,,,,,1,CEDULA
518,1066,1301,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1044,636,,,,,8,1042205.00,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,1,CEDULA
519,1067,1302,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1045,617,,,,,,,,,1,CEDULA
520,1068,1303,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1046,620,,,,,,,,,1,CEDULA
521,1069,1304,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),Sun Aug 02 2026 00:00:00 GMT-0500 (hora estándar de Colombia),RETIRADA,,,,,,,,,,,1,CEDULA
522,1070,1305,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1047,639,,,,,,,,,1,CEDULA
523,118,1306,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1048,664,,,,,,,,,1,CEDULA
524,119,1307,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1049,665,,,,,,,,,1,CEDULA
525,1071,1308,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1050,655,,,,,,,,,1,CEDULA
526,120,1309,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1051,665,,,,,,,,,1,CEDULA
527,121,1310,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1052,655,,,,,,,,,1,CEDULA
528,122,1311,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1053,667,,,,,,,,,1,CEDULA
529,123,1312,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1054,653,,,,,,,,,1,CEDULA
530,125,1313,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1055,655,,,,,,,,,1,CEDULA
531,126,1314,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1056,665,,,,,,,,,1,CEDULA
532,127,1315,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1057,643,,,,,,,,,1,CEDULA
533,128,1316,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1058,663,,,,,,,,,1,CEDULA
534,129,1317,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1059,663,,,,,,,,,1,CEDULA
535,130,1318,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1060,664,,,,,,,,,1,CEDULA
536,131,1319,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1061,666,,,,,,,,,1,CEDULA
537,132,1320,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1062,645,,,,,,,,,1,CEDULA
538,133,1321,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1063,663,,,,,,,,,1,CEDULA
539,134,1322,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1064,667,,,,,,,,,1,CEDULA
540,135,1323,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1065,664,,,,,,,,,1,CEDULA
541,136,1324,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1066,644,,,,,,,,,1,CEDULA
542,138,1325,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1067,664,,,,,,,,,1,CEDULA
543,139,1326,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1068,664,,,,,,,,,1,CEDULA
544,140,1327,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1069,648,,,,,,,,,1,CEDULA
545,1072,1328,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1070,687,,,,,,,,,1,CEDULA
546,1073,1329,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1071,682,,,,,,,,,1,CEDULA
547,1074,1330,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1072,684,,,,,,,,,1,CEDULA
548,1075,1331,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1073,682,,,,,,,,,1,CEDULA
549,1076,1332,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1074,686,,,,,,,,,1,CEDULA
550,1077,1333,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1075,687,,,,,,,,,1,CEDULA
551,1078,1334,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1076,687,,,,,,,,,1,CEDULA
552,1079,1335,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1077,683,,,,,,,,,1,CEDULA
553,1080,1336,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1078,687,,,,,,,,,1,CEDULA
554,1081,1337,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1079,684,,,,,,,,,1,CEDULA
555,1082,1338,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1080,686,,,,,,,,,1,CEDULA
556,1083,1339,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1081,684,,,,,,,,,1,CEDULA
557,1084,1340,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1082,684,,,,,,,,,1,CEDULA
558,1085,1341,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1083,684,,,,,,,,,1,CEDULA
559,1086,1342,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1084,682,,,,,,,,,1,CEDULA
560,1087,1343,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1085,688,,,,,,,,,1,CEDULA
561,1088,1344,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1086,689,,,,,,,,,1,CEDULA
562,1089,1345,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1087,688,,,,,,,,,1,CEDULA
563,1090,1346,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1088,690,,,,,,,,,1,CEDULA
564,1091,1347,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1089,689,,,,,,,,,1,CEDULA
565,1092,1348,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1090,691,,,,,,,,,1,CEDULA
566,1093,1349,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1091,690,,,,,,,,,1,CEDULA
567,1094,1350,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1092,688,,,,,,,,,1,CEDULA
568,1095,1351,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1093,691,,,,,,,,,1,CEDULA
569,1096,1352,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1094,691,,,,,,,,,1,CEDULA
570,1097,1353,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1095,688,,,,,,,,,1,CEDULA
571,1098,1354,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1096,700,,,178,1,,,,,1,CEDULA
572,141,1355,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1097,704,,,179,1,,,,,1,CEDULA
573,142,1356,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1098,693,,,,,,,,,1,CEDULA
574,143,1357,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1099,692,,,180,1,,,,,1,CEDULA
575,144,1358,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1100,701,,,181,1,,,,,1,CEDULA
576,145,1359,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1101,704,,,,,,,,,1,CEDULA
577,146,1360,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1102,703,,,,,,,,,1,CEDULA
578,147,1361,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1103,701,,,182,1,,,,,1,CEDULA
579,148,1362,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1104,703,,,183,1,,,,,1,CEDULA
580,149,1363,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1105,704,,,184,1,,,,,1,CEDULA
581,150,1364,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1106,703,,,185,1,,,,,1,CEDULA
582,151,1365,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1107,702,,,,,,,,,1,CEDULA
583,152,1366,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1108,697,,,,,,,,,1,CEDULA
584,153,1367,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1109,703,,,186,1,,,,,1,CEDULA
585,1099,1368,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1110,700,,,,,,,,,1,CEDULA
586,154,1369,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1111,701,,,187,1,,,,,1,CEDULA
587,155,1370,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1112,701,,,188,1,,,,,1,CEDULA
588,1100,1371,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1113,708,,,,,,,,,1,CEDULA
589,1101,1372,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1114,707,,,,,,,,,1,CEDULA
590,1102,1373,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1115,708,,,,,,,,,1,CEDULA
591,156,1374,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1116,714,,,,,,,,,1,CEDULA
592,157,1375,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1117,714,,,,,,,,,1,CEDULA
593,158,1376,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1118,714,,,,,,,,,1,CEDULA
594,159,1377,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1119,712,,,,,,,,,1,CEDULA
595,160,1378,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1120,714,,,,,,,,,1,CEDULA
596,161,1379,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1121,712,,,,,,,,,1,CEDULA
597,162,1380,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1122,732,,,189,1,,,,,1,CEDULA
598,163,1381,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1123,721,,,190,1,,,,,1,CEDULA
599,164,1382,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1124,731,,,191,1,,,,,1,CEDULA
600,165,1383,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1125,717,,,,,,,,,1,CEDULA
601,166,1384,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1126,734,,,192,1,,,,,1,CEDULA
602,167,1385,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1127,719,,,193,1,,,,,1,CEDULA
603,168,1386,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1128,734,,,194,1,,,,,1,CEDULA
604,169,1387,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1129,729,,,,,,,,,1,CEDULA
605,170,1388,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1130,731,,,,,,,,,1,CEDULA
606,171,1389,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1131,731,,,,,,,,,1,CEDULA
607,172,1390,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1132,731,,,,,,,,,1,CEDULA
608,173,1391,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1133,731,,,195,1,,,,,1,CEDULA
609,175,1392,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1134,716,,,,,,,,,1,CEDULA
610,176,1393,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1135,731,,,196,1,,,,,1,CEDULA
611,177,1394,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1136,723,,,,,,,,,1,CEDULA
612,178,1395,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1137,731,,,,,,,,,1,CEDULA
613,179,1396,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1138,731,,,197,1,,,,,1,CEDULA
614,181,1397,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1139,723,,,,,,,,,1,CEDULA
615,182,1398,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1140,734,,,,,,,,,1,CEDULA
616,183,1399,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1141,731,,,,,,,,,1,CEDULA
617,1103,1400,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1142,722,,,,,,,,,1,CEDULA
618,184,1401,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1143,730,,,,,,,,,1,CEDULA
619,185,1402,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1144,733,,,198,1,,,,,1,CEDULA
620,186,1403,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1145,721,,,,,,,,,1,CEDULA
621,188,1404,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1146,735,,,,,,,,,1,CEDULA
622,189,1405,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1147,716,,,,,,,,,1,CEDULA
623,190,1406,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1148,720,,,199,1,,,,,1,CEDULA
624,191,1407,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1149,731,,,,,,,,,1,CEDULA
625,192,1408,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1150,730,,,,,,,,,1,CEDULA
626,194,1409,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1151,718,,,200,1,,,,,1,CEDULA
627,195,1410,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1152,723,,,201,1,,,,,1,CEDULA
628,1104,1411,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1153,783,,,,,,,,,1,CEDULA
629,1105,1412,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1154,736,,,,,,,,,1,CEDULA
630,1106,1413,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1155,769,,,,,,,,,1,CEDULA
631,1107,1414,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1156,752,,,,,,,,,1,CEDULA
632,1108,1415,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1157,770,,,,,,,,,1,CEDULA
633,1109,1416,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1158,762,,,,,,,,,1,CEDULA
634,1110,1417,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1159,747,,,,,,,,,1,CEDULA
635,1111,1418,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1160,736,,,,,,,,,1,CEDULA
636,1112,1419,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1161,769,,,,,,,,,1,CEDULA
637,1113,1420,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1162,756,,,,,,,,,1,CEDULA
638,1114,1421,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1163,777,,,,,,,,,1,CEDULA
639,1115,1422,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1164,744,,,,,,,,,1,CEDULA
640,1116,1423,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1165,770,,,,,,,,,1,CEDULA
641,1117,1424,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1166,756,,,,,,,,,1,CEDULA
642,1118,1425,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1167,770,,,,,,,,,1,CEDULA
643,1119,1426,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1168,769,,,,,,,,,1,CEDULA
644,1120,1427,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1169,739,,,,,,,,,1,CEDULA
645,1121,1428,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1170,770,,,,,,,,,1,CEDULA
646,1122,1429,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1171,777,,,,,,,,,1,CEDULA
647,1123,1430,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1172,780,,,,,,,,,1,CEDULA
648,1124,1431,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1173,761,,,,,,,,,1,CEDULA
649,1125,1432,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1174,777,,,,,,,,,1,CEDULA
650,1126,1433,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1175,743,,,,,,,,,1,CEDULA
651,1127,1434,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1176,737,,,,,,,,,1,CEDULA
652,1128,1435,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1177,746,,,,,,,,,1,CEDULA
653,1129,1436,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1178,775,,,,,,,,,1,CEDULA
654,1130,1437,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1179,776,,,,,,,,,1,CEDULA
655,197,1438,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1180,801,,,202,1,,,,,1,CEDULA
656,198,1439,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1181,797,,,203,1,,,,,1,CEDULA
657,199,1440,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1182,798,,,,,,,,,1,CEDULA
658,200,1441,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1183,816,,,204,1,,,,,1,CEDULA
659,201,1442,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1184,815,,,205,1,,,,,1,CEDULA
660,202,1443,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1185,815,,,,,,,,,1,CEDULA
661,203,1444,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1186,814,,,206,1,,,,,1,CEDULA
662,204,1445,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1187,800,,,,,,,,,1,CEDULA
663,205,1446,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1188,802,,,,,,,,,1,CEDULA
664,1131,1447,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1189,816,,,,,,,,,1,CEDULA
665,1132,1448,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1190,815,,,,,,,,,1,CEDULA
666,1133,1449,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1191,800,,,,,,,,,1,CEDULA
667,206,1450,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1192,809,,,207,1,,,,,1,CEDULA
668,208,1451,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1193,797,,,208,1,,,,,1,CEDULA
669,209,1452,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1194,808,,,209,1,,,,,1,CEDULA
670,210,1453,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1195,803,,,,,,,,,1,CEDULA
671,211,1454,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1196,802,,,210,1,,,,,1,CEDULA
672,212,1455,24,15,33,2,Wed Jul 29 2026 00:00:00 GMT-0500 (hora estándar de Colombia),,ACTIVA,1197,797,,,211,1,,,,,1,CEDULA
